claim_id,answer_label,difficulty,hallucination_category,claim_text,rank,evidence_doc_id,evidence_score,evidence_text,nli_label,support_score,contradiction_score,unverifiable_score,clinical_risk_tier,severity_score,severity_level,nli_model
pqa_labeled_63_ground_truth_c8,not_hallucinated,easy,,may optimize understanding.,1,knowledge_670,0.1216193894574664,"To be able to adhere to discharge instructions after a visit to the emergency department (ED), patients should understand both the care that they received and their discharge instructions. The objective of this study is to assess, at discharge, patients' comprehension of their ED care and instructions and their awareness of deficiencies in their comprehension. We conducted structured interviews of 140 adult English-speaking patients or their primary caregivers after ED discharge in 2 health systems. Participants rated their subjective understanding of 4 domains: (1) diagnosis and cause; (2) ED care; (3) post-ED care, and (4) return instructions. We assessed patient comprehension as the degree of agreement (concordance) between patients' recall of each of these domains and information obtained from chart review. Two authors scored each case independently and discussed discrepancies before providing a final concordance rating (no concordance, minimal concordance, partial concordance, near concordance, complete concordance). Seventy-eight percent of patients demonstrated deficient comprehension (less than complete concordance) in at least 1 domain; 51% of patients, in 2 or more domains. Greater than a third of these deficiencies (34%) involved patients' understanding of post-ED care, whereas only 15% were for diagnosis and cause. The majority of patients with comprehension deficits failed to perceive them. Patients perceived difficulty with comprehension only 20% of the time when they demonstrated deficient comprehension.",supported,0.9835747480392456,0.0015761608956381679,0.014849035069346428,low,0.0003152321791276336,low,typeform/distilbert-base-uncased-mnli
pqa_labeled_63_hallucinated_c1,hallucinated,easy,Misinterpretation of #Question#,"In manikin laypersons could fully ventilate the LMAS immediately upon receiving a verbal explanation without any manual, indicating a natural instinct for its operation.",1,knowledge_63,0.3538803661672983,"Bystander resuscitation plays an important role in lifesaving cardiopulmonary resuscitation (CPR). A significant reduction in the ""no-flow-time"", quantitatively better chest compressions and an improved quality of ventilation can be demonstrated during CPR using supraglottic airway devices (SADs). Previous studies have demonstrated the ability of inexperienced persons to operate SADs after brief instruction. The aim of this pilot study was to determine whether an instruction manual consisting of four diagrams enables laypersons to operate a Laryngeal Mask Supreme® (LMAS) in the manikin. An instruction manual of four illustrations with speech bubbles displaying the correct use of the LMAS was designed. Laypersons were handed a bag containing a LMAS, a bag mask valve device (BMV), a syringe prefilled with air and the instruction sheet, and were asked to perform and ventilate the manikin as displayed. Time to ventilation was recorded and degree of success evaluated. A total of 150 laypersons took part. Overall 145 participants (96.7%) inserted the LMAS in the manikin in the right direction. The device was inserted inverted or twisted in 13 (8.7%) attempts. Eight (5.3%) individuals recognized this and corrected the position. Within the first 2 minutes 119 (79.3%) applicants were able to insert the LMAS and provide tidal volumes greater than 150 ml (estimated dead space). Time to insertion and first ventilation was 83.2 ± 29 s. No significant difference related to previous BLS training (P = 0.85), technical education (P = 0.07) or gender could be demonstrated (P = 0.25).",contradicted,0.0006883587338961661,0.9964614510536194,0.0028502142522484064,low,0.2790092062950134,low,typeform/distilbert-base-uncased-mnli
pqa_labeled_64_ground_truth_c1,not_hallucinated,medium,,"Although the SLBM is quite repeatable, it underestimates mesopic pupil size",1,knowledge_64,0.3668987498387113,"The aim of this work is to assess a previously described slit-lamp biomicroscopy-based method (SLBM) for measuring pupil diameter and compare it to Colvard infrared pupillometry (CIP). Two examiners performed three repeated measurements with each instrument in 40 healthy eyes. We determined the agreement of SLBM and CIP, intraobserver and interobserver repeatabilities, and interobserver concordance (kappa) and SLBM ability for detecting pupil sizes over 6.0 mm. The mean (±standard deviation [SD]) pupil diameter was 5.81 ± 0.70 mm with SLBM and 6.26 ± 0.68 mm with CIP (p = 0.01) averaging both examiner's results. Mean differences between the SLBM and CIP were -0.60 mm and -0.30 mm for each examiner using the average of the three readings (p = 0.02), and they were very similar using the first reading. Intraobserver reproducibility: the width of the 95% LoA ranged from 1.79 to 2.30 mm. The ICCs were 0.97 and 0.92 for SLBM, and 0.96 and 0.90 for CIP. Interobserver reproducibility: the width of the LoA ranged from 1.82 to 2.09 mm. Kappa statistics were 0.39 and 0.49 for the first and mean SLBM readings, respectively, and 0.45 for both the first and mean CIP readings. Sensitivity and specificity of SLBM for detection of pupils larger than 6 mm ranged from 55.56% to 73.68% and from 76.19% to 95.45%, respectively. The best trade-off between sensitivity and specificity ranged from 5.4 mm to 6.2 mm.",supported,0.9392659068107605,0.01443918701261282,0.046294957399368286,low,0.002887837402522564,low,typeform/distilbert-base-uncased-mnli
pqa_labeled_64_ground_truth_c2,not_hallucinated,medium,,shows a too wide range of agreement with CIP.,1,knowledge_64,0.2327786011341795,"The aim of this work is to assess a previously described slit-lamp biomicroscopy-based method (SLBM) for measuring pupil diameter and compare it to Colvard infrared pupillometry (CIP). Two examiners performed three repeated measurements with each instrument in 40 healthy eyes. We determined the agreement of SLBM and CIP, intraobserver and interobserver repeatabilities, and interobserver concordance (kappa) and SLBM ability for detecting pupil sizes over 6.0 mm. The mean (±standard deviation [SD]) pupil diameter was 5.81 ± 0.70 mm with SLBM and 6.26 ± 0.68 mm with CIP (p = 0.01) averaging both examiner's results. Mean differences between the SLBM and CIP were -0.60 mm and -0.30 mm for each examiner using the average of the three readings (p = 0.02), and they were very similar using the first reading. Intraobserver reproducibility: the width of the 95% LoA ranged from 1.79 to 2.30 mm. The ICCs were 0.97 and 0.92 for SLBM, and 0.96 and 0.90 for CIP. Interobserver reproducibility: the width of the LoA ranged from 1.82 to 2.09 mm. Kappa statistics were 0.39 and 0.49 for the first and mean SLBM readings, respectively, and 0.45 for both the first and mean CIP readings. Sensitivity and specificity of SLBM for detection of pupils larger than 6 mm ranged from 55.56% to 73.68% and from 76.19% to 95.45%, respectively. The best trade-off between sensitivity and specificity ranged from 5.4 mm to 6.2 mm.",unverifiable,0.33204618096351624,0.04706321656703949,0.6208906769752502,low,0.009412643313407899,low,typeform/distilbert-base-uncased-mnli
pqa_labeled_64_ground_truth_c3,not_hallucinated,medium,,"SLBM shows low sensitivity in detecting pupils larger than 6 mm, which may be misleading when planning anterior segment surgery.",1,knowledge_64,0.3622886594347618,"The aim of this work is to assess a previously described slit-lamp biomicroscopy-based method (SLBM) for measuring pupil diameter and compare it to Colvard infrared pupillometry (CIP). Two examiners performed three repeated measurements with each instrument in 40 healthy eyes. We determined the agreement of SLBM and CIP, intraobserver and interobserver repeatabilities, and interobserver concordance (kappa) and SLBM ability for detecting pupil sizes over 6.0 mm. The mean (±standard deviation [SD]) pupil diameter was 5.81 ± 0.70 mm with SLBM and 6.26 ± 0.68 mm with CIP (p = 0.01) averaging both examiner's results. Mean differences between the SLBM and CIP were -0.60 mm and -0.30 mm for each examiner using the average of the three readings (p = 0.02), and they were very similar using the first reading. Intraobserver reproducibility: the width of the 95% LoA ranged from 1.79 to 2.30 mm. The ICCs were 0.97 and 0.92 for SLBM, and 0.96 and 0.90 for CIP. Interobserver reproducibility: the width of the LoA ranged from 1.82 to 2.09 mm. Kappa statistics were 0.39 and 0.49 for the first and mean SLBM readings, respectively, and 0.45 for both the first and mean CIP readings. Sensitivity and specificity of SLBM for detection of pupils larger than 6 mm ranged from 55.56% to 73.68% and from 76.19% to 95.45%, respectively. The best trade-off between sensitivity and specificity ranged from 5.4 mm to 6.2 mm.",supported,0.5054757595062256,0.035471223294734955,0.4590529501438141,low,0.007094244658946991,low,typeform/distilbert-base-uncased-mnli
pqa_labeled_64_ground_truth_c4,not_hallucinated,medium,,"Previous grading-consensus training strategies may increase interrater reproducibility,",1,knowledge_858,0.1600753386169713,"Older adults typically perform worse on measures of working memory (WM) than do young adults; however, age-related differences in WM performance might be reduced if older adults use effective encoding strategies. The purpose of the current experiment was to evaluate WM performance after training individuals to use effective encoding strategies. Participants in the training group (older adults: n = 39; young adults: n = 41) were taught about various verbal encoding strategies and their differential effectiveness and were trained to use interactive imagery and sentence generation on a list-learning task. Participants in the control group (older: n = 37; young: n = 38) completed an equally engaging filler task. All participants completed a pre- and post-training reading span task, which included self-reported strategy use, as well as two transfer tasks that differed in the affordance to use the trained strategies - a paired-associate recall task and the self-ordered pointing task. Both young and older adults were able to use the target strategies on the WM task and showed gains in WM performance after training. The age-related WM deficit was not greatly affected, however, and the training gains did not transfer to the other cognitive tasks. In fact, participants attempted to adapt the trained strategies for a paired-associate recall task, but the increased strategy use did not benefit their performance.",contradicted,0.06945468485355377,0.9148772954940796,0.015667974948883057,low,0.18297545909881593,low,typeform/distilbert-base-uncased-mnli
pqa_labeled_64_ground_truth_c5,not_hallucinated,medium,,compensation for the systematic underestimation could improve accuracy of the SLBM.,1,knowledge_64,0.3035714415939931,"The aim of this work is to assess a previously described slit-lamp biomicroscopy-based method (SLBM) for measuring pupil diameter and compare it to Colvard infrared pupillometry (CIP). Two examiners performed three repeated measurements with each instrument in 40 healthy eyes. We determined the agreement of SLBM and CIP, intraobserver and interobserver repeatabilities, and interobserver concordance (kappa) and SLBM ability for detecting pupil sizes over 6.0 mm. The mean (±standard deviation [SD]) pupil diameter was 5.81 ± 0.70 mm with SLBM and 6.26 ± 0.68 mm with CIP (p = 0.01) averaging both examiner's results. Mean differences between the SLBM and CIP were -0.60 mm and -0.30 mm for each examiner using the average of the three readings (p = 0.02), and they were very similar using the first reading. Intraobserver reproducibility: the width of the 95% LoA ranged from 1.79 to 2.30 mm. The ICCs were 0.97 and 0.92 for SLBM, and 0.96 and 0.90 for CIP. Interobserver reproducibility: the width of the LoA ranged from 1.82 to 2.09 mm. Kappa statistics were 0.39 and 0.49 for the first and mean SLBM readings, respectively, and 0.45 for both the first and mean CIP readings. Sensitivity and specificity of SLBM for detection of pupils larger than 6 mm ranged from 55.56% to 73.68% and from 76.19% to 95.45%, respectively. The best trade-off between sensitivity and specificity ranged from 5.4 mm to 6.2 mm.",supported,0.9562190771102905,0.006354295648634434,0.03742658346891403,low,0.0012708591297268868,low,typeform/distilbert-base-uncased-mnli
pqa_labeled_64_hallucinated_c1,hallucinated,medium,Misinterpretation of #Question#,Cobalt blue light slit-lamp biomicroscopy accurately measures mesopic pupil size without significant underestimation compared to Colvard infrared pupillometry.,1,knowledge_64,0.1864625487541442,"The aim of this work is to assess a previously described slit-lamp biomicroscopy-based method (SLBM) for measuring pupil diameter and compare it to Colvard infrared pupillometry (CIP). Two examiners performed three repeated measurements with each instrument in 40 healthy eyes. We determined the agreement of SLBM and CIP, intraobserver and interobserver repeatabilities, and interobserver concordance (kappa) and SLBM ability for detecting pupil sizes over 6.0 mm. The mean (±standard deviation [SD]) pupil diameter was 5.81 ± 0.70 mm with SLBM and 6.26 ± 0.68 mm with CIP (p = 0.01) averaging both examiner's results. Mean differences between the SLBM and CIP were -0.60 mm and -0.30 mm for each examiner using the average of the three readings (p = 0.02), and they were very similar using the first reading. Intraobserver reproducibility: the width of the 95% LoA ranged from 1.79 to 2.30 mm. The ICCs were 0.97 and 0.92 for SLBM, and 0.96 and 0.90 for CIP. Interobserver reproducibility: the width of the LoA ranged from 1.82 to 2.09 mm. Kappa statistics were 0.39 and 0.49 for the first and mean SLBM readings, respectively, and 0.45 for both the first and mean CIP readings. Sensitivity and specificity of SLBM for detection of pupils larger than 6 mm ranged from 55.56% to 73.68% and from 76.19% to 95.45%, respectively. The best trade-off between sensitivity and specificity ranged from 5.4 mm to 6.2 mm.",unverifiable,0.30761024355888367,0.17430005967617035,0.5180896520614624,low,0.0488040167093277,low,typeform/distilbert-base-uncased-mnli
pqa_labeled_65_ground_truth_c1,not_hallucinated,medium,,Incomplete separation between prepuce,1,knowledge_65,0.2435374370423285,"To evaluate prepuce development and retractibility in a group of boys. To point out the value of circumcision and prepucial forced dilation during childhood. Prepuce development and retractibility were evaluated in 400 boys ages between 0-16 year old. In boys under 1 year prepuce retractibility (assessed only in children who did not undergo forced dilation previously) was type I (non retractile) in 71.5% whereas type V (completely retractile) was only 5.5%. In adolescent boys type I prepuce was observed in 1 boy only, 1.6%, whereas type V was observed in 82.3%. Furthermore, it was observed that at the time of examination for the study 106 boys who had undergone forced dilation at an earlier age had balano-prepucial adhesions again, which demonstrates that prepuce adheres again to glans penis in many boys after a forced dilation is performed. Only 11 boys were considered in need for circumcision, three of them for prepucial orifice stenosis, which prevented normal micturition, causing a prepucial sac, one case due to a constrictive ring below the prepucial edge that would have prevented ulterior retractability, two cases with repetitive balanopostitis, and five cases secondary to xerosol balanitis, accounting for 2.7% of all examined boys.",supported,0.8465908765792847,0.11079663038253784,0.04261243715882301,low,0.02215932607650757,low,typeform/distilbert-base-uncased-mnli
pqa_labeled_65_ground_truth_c2,not_hallucinated,medium,,glans penis is normal,1,knowledge_991,0.1592907245902603,"As part of the staging procedure in squamous cell carcinoma of the penis, we assessed the role of ultrasound examination, in particular its role in assessing the extent and the invasion into the corpora. From 1988 until 1992, all patients referred for primary treatment underwent ultrasound assessment with a 7.5 MHz linear array small parts transducer as part of the clinical workup. All ultrasound images were reviewed by one radiologist, without knowledge of the clinical outcome and were compared with the results obtained at histopathologic examination. In 16 patients the primary tumor and in 1 patient a recurrent cancer after primary therapy were examined. All tumors were identified as hypoechoic lesions. Ultrasound examination in the region of the glans was not able to differentiate between invasion of the subepithelial tissue and invasion into the corpus spongiosum, but absence or presence of invasion into the tunica albuginea of the corpus cavernosum was clearly demonstrated. Accurate measurement by ultrasound of maximum tumor thickness was seen in seven of sixteen examinations.",contradicted,0.0008656227728351951,0.9672024846076965,0.03193189948797226,low,0.1934404969215393,low,typeform/distilbert-base-uncased-mnli
pqa_labeled_65_ground_truth_c3,not_hallucinated,medium,,"common among new-borns, progressing until adolescence to spontaneous separation, at which time it is complete in the majority of boys.",1,knowledge_65,0.1919764727393126,"To evaluate prepuce development and retractibility in a group of boys. To point out the value of circumcision and prepucial forced dilation during childhood. Prepuce development and retractibility were evaluated in 400 boys ages between 0-16 year old. In boys under 1 year prepuce retractibility (assessed only in children who did not undergo forced dilation previously) was type I (non retractile) in 71.5% whereas type V (completely retractile) was only 5.5%. In adolescent boys type I prepuce was observed in 1 boy only, 1.6%, whereas type V was observed in 82.3%. Furthermore, it was observed that at the time of examination for the study 106 boys who had undergone forced dilation at an earlier age had balano-prepucial adhesions again, which demonstrates that prepuce adheres again to glans penis in many boys after a forced dilation is performed. Only 11 boys were considered in need for circumcision, three of them for prepucial orifice stenosis, which prevented normal micturition, causing a prepucial sac, one case due to a constrictive ring below the prepucial edge that would have prevented ulterior retractability, two cases with repetitive balanopostitis, and five cases secondary to xerosol balanitis, accounting for 2.7% of all examined boys.",unverifiable,0.037454549223184586,0.23726405203342438,0.725281298160553,low,0.04745281040668488,low,typeform/distilbert-base-uncased-mnli
pqa_labeled_65_ground_truth_c4,not_hallucinated,medium,,Accordingly to the criteria we have sustained for years,1,knowledge_438,0.1087244118444695,"Current guidelines recommend total thyroidectomy for nearly all children with well-differentiated thyroid cancer (WDTC). These guidelines, however, derive from older data accrued prior to current high-resolution imaging. We speculate that there is a subpopulation of children who may be adequately treated with lobectomy. Retrospective analysis of prospectively maintained database. Seventy-three children with WDTC treated between 2004 and 2015. We applied two different risk-stratification criteria to this population. First, we determined the number of patients meeting American Thyroid Association (ATA) 'low-risk' criteria, defined as disease grossly confined to the thyroid with either N0/Nx or incidental microscopic N1a disease. Second, we defined a set of 'very-low-risk' histopathological criteria, comprising unifocal tumours ≤4 cm without predefined high-risk factors, and determined the proportion of patients that met these criteria. Twenty-seven (37%) males and 46 (63%) females were included in this study, with a mean age of 13·4 years. Ipsilateral- and contralateral multifocality were identified in 27 (37·0%) and 19 (26·0%) of specimens. Thirty-seven (51%) patients had lymph node metastasis (N1a = 18/N1b = 19). Pre-operative ultrasound identified all cases with clinically significant nodal disease. Of the 73 patients, 39 (53·4%) met ATA low-risk criteria and 16 (21·9%) met 'very-low-risk' criteria. All 'very-low-risk' patients demonstrated excellent response to initial therapy without persistence/recurrence after a mean follow-up of 36·4 months.",contradicted,0.0008284169598482549,0.9968512654304504,0.002320353640243411,low,0.1993702530860901,low,typeform/distilbert-base-uncased-mnli
pqa_labeled_65_ground_truth_c5,not_hallucinated,medium,,"present study's findings, circumcision has few indications during childhood, as well as forced prepucial dilation.",1,knowledge_65,0.4624195043773393,"To evaluate prepuce development and retractibility in a group of boys. To point out the value of circumcision and prepucial forced dilation during childhood. Prepuce development and retractibility were evaluated in 400 boys ages between 0-16 year old. In boys under 1 year prepuce retractibility (assessed only in children who did not undergo forced dilation previously) was type I (non retractile) in 71.5% whereas type V (completely retractile) was only 5.5%. In adolescent boys type I prepuce was observed in 1 boy only, 1.6%, whereas type V was observed in 82.3%. Furthermore, it was observed that at the time of examination for the study 106 boys who had undergone forced dilation at an earlier age had balano-prepucial adhesions again, which demonstrates that prepuce adheres again to glans penis in many boys after a forced dilation is performed. Only 11 boys were considered in need for circumcision, three of them for prepucial orifice stenosis, which prevented normal micturition, causing a prepucial sac, one case due to a constrictive ring below the prepucial edge that would have prevented ulterior retractability, two cases with repetitive balanopostitis, and five cases secondary to xerosol balanitis, accounting for 2.7% of all examined boys.",supported,0.7715126276016235,0.1978669911623001,0.030620476230978966,low,0.039573398232460026,low,typeform/distilbert-base-uncased-mnli
pqa_labeled_65_hallucinated_c1,hallucinated,medium,Misinterpretation of #Question#,"Circumcision during childhood significantly reduces the risk of urinary tract infections, especially in the first year of life, according to a study published in the Journal of Pediatric Urology.",1,knowledge_983,0.1555241394243851,"Previous studies reported that breast-feeding protects children against a variety of diseases, but these studies were generally conducted on ""high-risk"" or hospitalized children. This paper describes the results of our study on the effects of breast-feeding on rate of illness in normal children with a family history of atopy. A historic cohort approach of 794 children with a family history of atopy was used to assess the effects of breast-feeding on illness rates. Family history of atopy was based on allergic diseases in family members as registered by the family physician. Illness data from birth onwards were available from the Continuous Morbidity Registration of the Department of Family Medicine. Information on breast-feeding was collected by postal questionnaire. We then compared rates of illness between children with a family history of atopy who were and who were not breast-fed. Breast-feeding was related to lower levels of childhood illness both in the first and the first three years of life. In the first year of life they had fewer episodes of gastroenteritis, lower respiratory tract infections, and digestive tract disorders. Over the next three years of life they had fewer respiratory tract infections and skin infections.",contradicted,0.00022622785763815045,0.9985988736152649,0.001174934790469706,medium,0.4893134480714797,moderate,typeform/distilbert-base-uncased-mnli
pqa_labeled_66_ground_truth_c1,not_hallucinated,hard,,Our results suggest that colonoscopy does not affect the management of patients with acute diverticulitis nor alter the outcome.,1,knowledge_66,0.3758032692806016,"Medical records of 220 patients hospitalized for acute diverticulitis between June 1, 2002 and September 1, 2009 were reviewed. Acute diverticulitis was diagnosed by clinical criteria and characteristic CT findings. Fifteen patients were excluded either because of questionable CT or hematochezia. Mean age was 61.8±14.3 years (61% females). Clinical parameters, laboratory results, imaging, endoscopic and histopathological reports, and long-term patients' outcome were analyzed. One hundred patients (aged 61.8±13.3 y, 54.1% females), underwent an early (4 to 6 wk) colonoscopy after hospital discharge. There were no significant differences in patients' characteristics or survival between those with or without colonoscopy (4±1.9 vs. 4.2±2.1 y, P=0.62). No colonic malignancy was detected. However, in 32 patients (32%) at least 1 polyp was found. Only 1 was determined as an advanced adenoma. No new or different diagnosis was made after colonoscopy.",supported,0.9694700241088867,0.024963347241282463,0.00556666636839509,low,0.004992669448256493,low,typeform/distilbert-base-uncased-mnli
pqa_labeled_66_ground_truth_c2,not_hallucinated,hard,,"The current practice of a routine colonoscopy after acute diverticulitis, diagnosed by typical clinical symptoms",1,knowledge_66,0.3944915324706188,"Medical records of 220 patients hospitalized for acute diverticulitis between June 1, 2002 and September 1, 2009 were reviewed. Acute diverticulitis was diagnosed by clinical criteria and characteristic CT findings. Fifteen patients were excluded either because of questionable CT or hematochezia. Mean age was 61.8±14.3 years (61% females). Clinical parameters, laboratory results, imaging, endoscopic and histopathological reports, and long-term patients' outcome were analyzed. One hundred patients (aged 61.8±13.3 y, 54.1% females), underwent an early (4 to 6 wk) colonoscopy after hospital discharge. There were no significant differences in patients' characteristics or survival between those with or without colonoscopy (4±1.9 vs. 4.2±2.1 y, P=0.62). No colonic malignancy was detected. However, in 32 patients (32%) at least 1 polyp was found. Only 1 was determined as an advanced adenoma. No new or different diagnosis was made after colonoscopy.",contradicted,0.08662157505750656,0.9023808240890503,0.010997604578733444,medium,0.3158332884311676,moderate,typeform/distilbert-base-uncased-mnli
pqa_labeled_66_ground_truth_c3,not_hallucinated,hard,,CT needs to be reevaluated.,1,knowledge_684,0.2380798028407295,"The increasingly older population confronts oncologists with an imposing challenge: older cancer patients have specific healthcare needs both independent of and associated with the diagnosis of cancer. The aim of the present study is to examine whether elderly versus younger cancer patients have different needs with respect to attendance, treatment and information. This is an observational and cross-sectional study. Cancer patients aged 35 to 82 years were consecutively interviewed. The group was divided into two subgroups aged ≤65 and ≥66 years old. The Needs Evaluation Questionnaire (NEQ) was used to assess patients' needs and demographic variables were collected. Data analysis was carried out by means of cross-tabulation analyses and the chi-square test. The requests most frequently expressed by the older group concerned financial-insurance information (73.9%), the need to talk to people with the same illness (71.7%), the need to receive more comprehensible information from doctors and nurses (71.7%), and the need for a better dialogue with clinicians (69.6%). Few significant differences between the two age subgroups were found, with the exception of issues such as the need for intimacy and support.",supported,0.8648433089256287,0.009451295249164104,0.12570534646511078,low,0.001890259049832821,low,typeform/distilbert-base-uncased-mnli
pqa_labeled_66_hallucinated_c1,hallucinated,hard,Misinterpretation of #Question#,Colonoscopy after acute diverticulitis can identify,1,knowledge_66,0.4898535222518249,"Medical records of 220 patients hospitalized for acute diverticulitis between June 1, 2002 and September 1, 2009 were reviewed. Acute diverticulitis was diagnosed by clinical criteria and characteristic CT findings. Fifteen patients were excluded either because of questionable CT or hematochezia. Mean age was 61.8±14.3 years (61% females). Clinical parameters, laboratory results, imaging, endoscopic and histopathological reports, and long-term patients' outcome were analyzed. One hundred patients (aged 61.8±13.3 y, 54.1% females), underwent an early (4 to 6 wk) colonoscopy after hospital discharge. There were no significant differences in patients' characteristics or survival between those with or without colonoscopy (4±1.9 vs. 4.2±2.1 y, P=0.62). No colonic malignancy was detected. However, in 32 patients (32%) at least 1 polyp was found. Only 1 was determined as an advanced adenoma. No new or different diagnosis was made after colonoscopy.",supported,0.6829947233200073,0.3042539060115814,0.012751426547765732,low,0.08519109368324279,low,typeform/distilbert-base-uncased-mnli
pqa_labeled_66_hallucinated_c2,hallucinated,hard,Misinterpretation of #Question#,manage previously undetected colorectal polyps,1,knowledge_180,0.251025075701095,"Cholecystectomy for GB polyps that are larger than 10 mm is generally recommended because of the high probability of neoplasm. In contrast, a follow-up strategy is preferred for GB polyps smaller than 10 mm. However, there are no treatment guidelines for polyps that grow in size during the follow-up period.STUDY: We retrospectively investigated 145 patients with GB polyps who underwent at least 1 ultrasonographic follow-up examination over an interval greater than 6 months, before cholecystectomy at Samsung medical center, South Korea, from 1994 to 2007. The growth rate was determined based on the change in size per time interval between 2 ultrasonographic examinations (mm/mo). The median age of the patients was 48 years (range: 25 to 75). One hundred twenty-five non-neoplastic polyps and 20 neoplastic polyps were found. Neoplastic polyps were more frequently found in patients older than 60 years, those with hypertension, a polyp size greater than 10 mm, and a rapid growth rate greater than 0.6 mm/mo. On multivariate analysis, however, the growth rate was not related to the neoplastic nature of a polyp, but older age (>60 y) and large size (>10 mm) were significantly associated with neoplastic polyps.",unverifiable,0.00022120117500890046,0.0018318163929507136,0.9979470372200012,low,0.0005129085900261998,low,typeform/distilbert-base-uncased-mnli
pqa_labeled_66_hallucinated_c3,hallucinated,hard,Misinterpretation of #Question#,"malignancies, potentially altering treatment plans",1,knowledge_722,0.0955660773997243,"To assess gender differences among residents regarding their plans to have children during residency and determine the most influential reasons for these differences. Using the Health Belief Model as a framework, the authors created an instrument to survey 424 residents from 11 residency programs at three academic medical institutions about their intentions to have children during residency. The authors developed a scale to assess the perceived career threats of having children during residency, evaluated its psychometric properties, and calculated the effect of the mediators. The response rate was 77% (328/424). Forty-one percent of men versus 27% of women planned to have children during residency (P = .01). The instrument measured four career threats-extended training, loss of fellowship positions, pregnancy complications, and interference with career plans-on a five-point Likert scale. The scale had a Cronbach alpha of 0.84 and an eigenvalue of 2.2. Compared with men, women had higher scores for each item and a higher mean score (2.9 versus 2.1, P = .001), signifying greater belief in the potential of pregnancy to threaten careers. After adjusting for age, institution, postgraduate year, and knowledge of parental leave policies, women were less likely to plan to have children during residency (odds ratio 0.46 [95% confidence interval 0.25-0.84]). In mediation analysis, threats to career explained 67% of the gender variance.",supported,0.9817935228347778,0.0030315229669213295,0.015174907632172108,high,0.0021220660768449303,low,typeform/distilbert-base-uncased-mnli
pqa_labeled_67_ground_truth_c1,not_hallucinated,easy,,"IADL disability is a useful addition to the diagnostic process in a memory clinic setting, indicating who is at higher risk of developing dementia at 1-",1,knowledge_67,0.374229971209309,"To investigate whether problems in instrumental activities of daily living (IADL) can add to conventionally used clinical measurements in helping to predict a diagnosis of dementia at 1- and 2-year follow-up. Multicenter prospective cohort study. Memory clinics in Europe. Individuals aged 55 and older without dementia. IADLs were measured using pooled activities from five informant-based questionnaires. Structural equation modeling (SEM) was used to investigate the relation between IADLs and dementia. Age, sex, education, depression, and cognitive measures (Mini-Mental State Examination and verbal memory) were included in the model. Five hundred thirty-one participants had baseline and 1-year follow-up assessments; 69 (13.0%) of these had developed dementia at 1-year follow-up. At 2-year follow-up, 481 participants were seen, of whom 100 (20.8%) had developed dementia. Participants with IADL disabilities at baseline had a higher conversion rate (24.4%) than participants without IADL disabilities (16.7%) (chi-square = 4.28, degrees of freedom = 1, P = .04). SEM showed that IADL disability could help predict dementia in addition to the measured variables at 1-year follow-up (odds ratio (OR) = 2.20, 95% confidence interval (CI) = 1.51-3.13) and 2-year follow-up (OR = 2.11, 95% CI = 1.33-3.33).",unverifiable,0.04837506636977196,0.0019577520433813334,0.94966721534729,medium,0.0006852132151834666,low,typeform/distilbert-base-uncased-mnli
pqa_labeled_67_hallucinated_c1,hallucinated,easy,Misinterpretation of #Question#,IADL performance is less predictive of dementia than genetic markers such as APOE ε4 allele status.,1,knowledge_67,0.3601691412181826,"To investigate whether problems in instrumental activities of daily living (IADL) can add to conventionally used clinical measurements in helping to predict a diagnosis of dementia at 1- and 2-year follow-up. Multicenter prospective cohort study. Memory clinics in Europe. Individuals aged 55 and older without dementia. IADLs were measured using pooled activities from five informant-based questionnaires. Structural equation modeling (SEM) was used to investigate the relation between IADLs and dementia. Age, sex, education, depression, and cognitive measures (Mini-Mental State Examination and verbal memory) were included in the model. Five hundred thirty-one participants had baseline and 1-year follow-up assessments; 69 (13.0%) of these had developed dementia at 1-year follow-up. At 2-year follow-up, 481 participants were seen, of whom 100 (20.8%) had developed dementia. Participants with IADL disabilities at baseline had a higher conversion rate (24.4%) than participants without IADL disabilities (16.7%) (chi-square = 4.28, degrees of freedom = 1, P = .04). SEM showed that IADL disability could help predict dementia in addition to the measured variables at 1-year follow-up (odds ratio (OR) = 2.20, 95% confidence interval (CI) = 1.51-3.13) and 2-year follow-up (OR = 2.11, 95% CI = 1.33-3.33).",unverifiable,0.03271259739995003,0.06006910279393196,0.9072182178497314,low,0.016819348782300948,low,typeform/distilbert-base-uncased-mnli
